order_id,order_date,total_amount,user_id,user_name,city,membership,restaurant_id,restaurant_name,cuisine,rating,order_year,order_month,order_month_name,order_quarter,order_day_of_week
8454,2023-05-07,555.87,577,User_577,Chennai,Gold,97,Annapurna Delights Andhra,Mexican,3.7,2023,5,May,2,Sunday
8455,2023-08-04,1032.97,1185,User_1185,Bangalore,Gold,326,Classic Mess Punjabi,Italian,4.8,2023,8,August,3,Friday
8456,2023-10-15,152.59,2320,User_2320,Hyderabad,Gold,12,Royal Foods Multicuisine,Mexican,3.4,2023,10,October,4,Sunday
8457,2023-09-16,241.65,1269,User_1269,Bangalore,Gold,300,Ruchi Mess Punjabi,Italian,4.1,2023,9,September,3,Saturday
8458,2023-08-12,998.78,811,User_811,Pune,Gold,385,Ruchi Mess Multicuisine,Chinese,4.4,2023,8,August,3,Saturday
8459,2023-02-19,625.26,1518,User_1518,Chennai,Gold,494,Hotel Restaurant North Indian,Mexican,4.3,2023,2,February,1,Sunday
8460,2023-06-15,378.34,848,User_848,Pune,Regular,397,Amma Foods Family Restaurant,Indian,4.8,2023,6,June,2,Thursday
8461,2023-07-21,536.93,1958,User_1958,Chennai,Regular,416,Amma Cafe Pure Veg,Chinese,4.6,2023,7,July,3,Friday
8462,2023-09-18,792.38,1932,User_1932,Bangalore,Regular,41,Classic Delights Pure Veg,Mexican,3.7,2023,9,September,3,Monday
8463,2023-09-21,1129.53,571,User_571,Pune,Regular,28,Swagath Delights Multicuisine,Chinese,3.6,2023,9,September,3,Thursday
8464,2023-04-17,1304.88,1637,User_1637,Hyderabad,Gold,435,Classic Delights North Indian,Italian,3.1,2023,4,April,2,Monday
8465,2023-06-16,475.8,2375,User_2375,Pune,Gold,171,Ruchi Mess Non-Veg,Mexican,3.6,2023,6,June,2,Friday
8466,2023-12-03,453.3,2117,User_2117,Bangalore,Gold,83,Darbar Mess Pure Veg,Chinese,3.5,2023,12,December,4,Sunday
8467,2023-11-08,1287.99,1888,User_1888,Hyderabad,Gold,159,Darbar Dhaba Punjabi,Mexican,4.9,2023,11,November,4,Wednesday
8468,2023-04-22,739.78,1615,User_1615,Hyderabad,Regular,368,Sri Dhaba Pure Veg,Indian,4.4,2023,4,April,2,Saturday
8469,2023-01-18,677.22,1528,User_1528,Chennai,Regular,314,New Eatery Punjabi,Indian,4.1,2023,1,January,1,Wednesday
8470,2023-04-29,1302.89,1123,User_1123,Bangalore,Regular,9,Classic Mess Family Restaurant,Italian,3.1,2023,4,April,2,Saturday
8471,2023-01-28,422.66,1948,User_1948,Pune,Regular,200,Annapurna Restaurant Pure Veg,Chinese,3.9,2023,1,January,1,Saturday
8472,2023-11-06,463.26,1661,User_1661,Chennai,Gold,195,Taste of Delights Multicuisine,Indian,3.4,2023,11,November,4,Monday
8473,2023-05-17,407.72,287,User_287,Bangalore,Regular,225,Darbar Tiffins Chinese,Italian,4.2,2023,5,May,2,Wednesday
8474,2023-10-28,1187.21,2450,User_2450,Bangalore,Regular,349,Taste of Eatery Punjabi,Indian,4.5,2023,10,October,4,Saturday
8475,2023-09-19,1342.57,2866,User_2866,Hyderabad,Regular,127,Hotel Eatery Family Restaurant,Chinese,5.0,2023,9,September,3,Tuesday
8476,2023-07-22,553.68,1678,User_1678,Pune,Gold,296,Grand Restaurant Multicuisine,Italian,3.8,2023,7,July,3,Saturday
8477,2023-01-05,1039.18,1779,User_1779,Chennai,Regular,386,Sai Cafe Andhra,Italian,4.3,2023,1,January,1,Thursday
8478,2023-07-01,1494.44,1010,User_1010,Hyderabad,Regular,75,New Cafe South Indian,Chinese,4.2,2023,7,July,3,Saturday
8479,2023-05-13,275.09,926,User_926,Pune,Gold,52,Udupi Curry House South Indian,Mexican,4.9,2023,5,May,2,Saturday
8480,2023-09-29,522.28,1627,User_1627,Pune,Regular,320,Hotel Cafe Multicuisine,Italian,4.1,2023,9,September,3,Friday
8481,2023-11-25,796.45,2908,User_2908,Pune,Gold,257,Sri Kitchen Family Restaurant,Italian,3.4,2023,11,November,4,Saturday
8482,2023-01-31,423.0,1257,User_1257,Bangalore,Gold,171,Ruchi Mess Non-Veg,Mexican,3.6,2023,1,January,1,Tuesday
8483,2023-08-04,690.34,71,User_71,Chennai,Gold,59,Sai Biryani Non-Veg,Chinese,4.6,2023,8,August,3,Friday
8484,2023-04-23,789.23,1869,User_1869,Pune,Regular,447,Amma Biryani South Indian,Chinese,3.2,2023,4,April,2,Sunday
8485,2023-10-15,793.76,2973,User_2973,Hyderabad,Gold,363,Annapurna Mess Pure Veg,Italian,4.9,2023,10,October,4,Sunday
8486,2023-06-30,486.87,242,User_242,Chennai,Regular,26,Spice Eatery Family Restaurant,Chinese,4.6,2023,6,June,2,Friday
8487,2023-01-16,1290.09,1509,User_1509,Chennai,Gold,179,Annapurna Foods Multicuisine,Italian,3.5,2023,1,January,1,Monday
8488,2023-04-12,841.4,589,User_589,Pune,Gold,220,Spice Kitchen North Indian,Mexican,3.2,2023,4,April,2,Wednesday
8489,2023-01-19,651.29,1055,User_1055,Bangalore,Regular,128,Swagath Kitchen South Indian,Indian,4.5,2023,1,January,1,Thursday
8490,2023-01-24,1241.59,2297,User_2297,Bangalore,Gold,75,New Cafe South Indian,Chinese,4.2,2023,1,January,1,Tuesday
8491,2023-01-16,945.3,1228,User_1228,Bangalore,Regular,227,Udupi Curry House Chinese,Italian,3.5,2023,1,January,1,Monday
8492,2023-07-16,255.74,2445,User_2445,Chennai,Gold,494,Hotel Restaurant North Indian,Mexican,4.3,2023,7,July,3,Sunday
8493,2023-01-19,151.25,560,User_560,Bangalore,Gold,411,Swagath Delights Family Restaurant,Indian,4.3,2023,1,January,1,Thursday
8494,2023-02-17,377.87,453,User_453,Hyderabad,Regular,63,Ruchi Foods South Indian,Italian,5.0,2023,2,February,1,Friday
8495,2023-08-16,786.93,2960,User_2960,Pune,Gold,252,New Eatery South Indian,Indian,3.7,2023,8,August,3,Wednesday
8496,2023-01-09,1103.56,135,User_135,Chennai,Regular,27,Darbar Dhaba Pure Veg,Italian,4.4,2023,1,January,1,Monday
8497,2023-12-06,1134.7,1244,User_1244,Hyderabad,Gold,420,Ruchi Tiffins Chinese,Italian,4.0,2023,12,December,4,Wednesday
8498,2023-03-31,520.23,2088,User_2088,Hyderabad,Regular,218,Sai Foods Pure Veg,Indian,4.1,2023,3,March,1,Friday
8499,2023-02-07,520.48,2553,User_2553,Chennai,Gold,491,Classic Tiffins Chinese,Chinese,3.0,2023,2,February,1,Tuesday
8500,2023-09-30,999.59,480,User_480,Pune,Regular,321,Sai Restaurant Non-Veg,Chinese,4.7,2023,9,September,3,Saturday
8501,2023-09-29,1060.06,1506,User_1506,Pune,Regular,368,Sri Dhaba Pure Veg,Indian,4.4,2023,9,September,3,Friday
8502,2023-02-10,1464.06,1592,User_1592,Hyderabad,Gold,110,Amma Kitchen South Indian,Mexican,4.2,2023,2,February,1,Friday
8503,2023-08-11,353.84,1246,User_1246,Chennai,Gold,232,New Dhaba Family Restaurant,Mexican,4.0,2023,8,August,3,Friday
8504,2023-07-14,1399.17,1092,User_1092,Pune,Gold,152,Hotel Curry House Punjabi,Indian,4.8,2023,7,July,3,Friday
8505,2023-09-28,777.55,1440,User_1440,Hyderabad,Gold,25,Swagath Cafe Punjabi,Chinese,3.7,2023,9,September,3,Thursday
8506,2023-02-21,165.05,2220,User_2220,Bangalore,Regular,37,Swagath Dhaba Andhra,Mexican,3.1,2023,2,February,1,Tuesday
8507,2023-12-28,130.27,606,User_606,Hyderabad,Gold,197,Sri Curry House North Indian,Mexican,4.7,2023,12,December,4,Thursday
8508,2023-09-02,1450.76,1540,User_1540,Bangalore,Regular,102,Darbar Foods Andhra,Italian,4.9,2023,9,September,3,Saturday
8509,2023-10-10,323.38,1624,User_1624,Pune,Gold,448,Amma Biryani Family Restaurant,Mexican,3.4,2023,10,October,4,Tuesday
8510,2023-07-16,628.1,2219,User_2219,Pune,Regular,11,Taste of Kitchen Family Restaurant,Chinese,4.9,2023,7,July,3,Sunday
8511,2023-05-21,450.27,2116,User_2116,Chennai,Gold,408,Darbar Eatery Family Restaurant,Mexican,3.0,2023,5,May,2,Sunday
8512,2023-07-27,284.24,2128,User_2128,Bangalore,Gold,363,Annapurna Mess Pure Veg,Italian,4.9,2023,7,July,3,Thursday
8513,2023-06-11,468.31,1986,User_1986,Bangalore,Regular,185,Hotel Dhaba Non-Veg,Mexican,4.5,2023,6,June,2,Sunday
8514,2023-02-27,668.17,2899,User_2899,Bangalore,Regular,50,Taste of Cafe Punjabi,Mexican,4.8,2023,2,February,1,Monday
8515,2023-11-17,538.28,2526,User_2526,Pune,Regular,116,Grand Cafe Punjabi,Chinese,4.2,2023,11,November,4,Friday
8516,2023-12-05,1112.21,1077,User_1077,Chennai,Regular,264,Classic Curry House South Indian,Indian,4.3,2023,12,December,4,Tuesday
8517,2023-04-10,283.67,645,User_645,Hyderabad,Gold,433,Sai Mess Multicuisine,Italian,3.2,2023,4,April,2,Monday
8518,2023-02-20,782.59,91,User_91,Chennai,Regular,296,Grand Restaurant Multicuisine,Italian,3.8,2023,2,February,1,Monday
8519,2023-05-24,1485.54,1947,User_1947,Bangalore,Regular,18,Annapurna Kitchen Family Restaurant,Italian,4.5,2023,5,May,2,Wednesday
8520,2023-06-05,213.3,2537,User_2537,Hyderabad,Gold,281,Swagath Cafe Non-Veg,Italian,3.8,2023,6,June,2,Monday
8521,2023-09-23,563.45,2339,User_2339,Pune,Regular,285,Ruchi Eatery North Indian,Mexican,4.8,2023,9,September,3,Saturday
8522,2023-05-22,568.92,607,User_607,Hyderabad,Regular,248,Sri Kitchen Punjabi,Italian,3.0,2023,5,May,2,Monday
8523,2023-06-26,594.71,756,User_756,Hyderabad,Gold,173,Darbar Delights South Indian,Chinese,3.7,2023,6,June,2,Monday
8524,2023-12-29,992.34,2563,User_2563,Hyderabad,Regular,24,Udupi Biryani South Indian,Mexican,3.7,2023,12,December,4,Friday
8525,2023-04-21,275.43,832,User_832,Chennai,Regular,300,Ruchi Mess Punjabi,Italian,4.1,2023,4,April,2,Friday
8526,2023-08-20,1036.31,482,User_482,Hyderabad,Regular,38,Grand Tiffins Multicuisine,Italian,5.0,2023,8,August,3,Sunday
8527,2023-09-08,160.38,2956,User_2956,Hyderabad,Regular,215,Spice Biryani Punjabi,Mexican,4.4,2023,9,September,3,Friday
8528,2023-09-04,945.74,2454,User_2454,Chennai,Regular,272,New Dhaba Pure Veg,Indian,4.8,2023,9,September,3,Monday
8529,2023-07-23,1235.0,1788,User_1788,Pune,Gold,74,Spice Dhaba Non-Veg,Chinese,4.3,2023,7,July,3,Sunday
8530,2023-08-16,452.77,836,User_836,Bangalore,Gold,272,New Dhaba Pure Veg,Indian,4.8,2023,8,August,3,Wednesday
8531,2023-04-29,795.74,2795,User_2795,Pune,Regular,81,Darbar Mess Chinese,Chinese,3.2,2023,4,April,2,Saturday
8532,2023-01-14,628.38,90,User_90,Chennai,Gold,24,Udupi Biryani South Indian,Mexican,3.7,2023,1,January,1,Saturday
8533,2023-05-23,830.3,812,User_812,Bangalore,Regular,142,Ruchi Eatery Family Restaurant,Indian,4.6,2023,5,May,2,Tuesday
8534,2023-04-11,1451.28,631,User_631,Chennai,Gold,25,Swagath Cafe Punjabi,Chinese,3.7,2023,4,April,2,Tuesday
8535,2023-01-12,1440.38,1726,User_1726,Pune,Gold,31,Udupi Delights North Indian,Mexican,4.7,2023,1,January,1,Thursday
8536,2023-02-02,1341.06,1582,User_1582,Hyderabad,Regular,76,Amma Kitchen Punjabi,Italian,4.7,2023,2,February,1,Thursday
8537,2023-03-13,199.14,1942,User_1942,Hyderabad,Gold,90,Classic Biryani Pure Veg,Italian,4.8,2023,3,March,1,Monday
8538,2023-01-28,156.45,1566,User_1566,Pune,Regular,426,Royal Foods Non-Veg,Chinese,3.5,2023,1,January,1,Saturday
8539,2023-07-03,1298.89,508,User_508,Pune,Gold,333,Amma Mess Multicuisine,Chinese,3.1,2023,7,July,3,Monday
8540,2023-08-02,504.18,1741,User_1741,Pune,Gold,284,Ruchi Foods Multicuisine,Indian,4.7,2023,8,August,3,Wednesday
8541,2023-03-18,313.22,358,User_358,Bangalore,Gold,55,Darbar Restaurant Multicuisine,Indian,3.5,2023,3,March,1,Saturday
8542,2023-07-02,460.6,648,User_648,Chennai,Gold,314,New Eatery Punjabi,Indian,4.1,2023,7,July,3,Sunday
8543,2023-04-02,625.26,355,User_355,Hyderabad,Gold,12,Royal Foods Multicuisine,Mexican,3.4,2023,4,April,2,Sunday
8544,2023-09-02,898.26,1347,User_1347,Chennai,Gold,128,Swagath Kitchen South Indian,Indian,4.5,2023,9,September,3,Saturday
8545,2023-05-24,976.81,1385,User_1385,Bangalore,Regular,143,Classic Cafe Punjabi,Chinese,4.0,2023,5,May,2,Wednesday
8546,2023-06-30,245.22,1502,User_1502,Bangalore,Gold,86,Sri Curry House Chinese,Indian,4.2,2023,6,June,2,Friday
8547,2023-04-17,755.52,2763,User_2763,Bangalore,Regular,223,Amma Eatery Punjabi,Italian,3.4,2023,4,April,2,Monday
8548,2023-10-23,1017.22,1807,User_1807,Pune,Gold,459,Sai Delights Non-Veg,Italian,4.6,2023,10,October,4,Monday
8549,2023-04-01,1198.84,1500,User_1500,Hyderabad,Regular,40,Royal Curry House Non-Veg,Indian,4.6,2023,4,April,2,Saturday
8550,2023-03-04,1264.9,413,User_413,Pune,Gold,491,Classic Tiffins Chinese,Chinese,3.0,2023,3,March,1,Saturday
8551,2023-04-10,666.06,1950,User_1950,Bangalore,Gold,199,Sri Eatery Chinese,Italian,3.4,2023,4,April,2,Monday
8552,2023-10-07,1442.45,2182,User_2182,Chennai,Gold,182,Annapurna Restaurant Andhra,Mexican,4.8,2023,10,October,4,Saturday
8553,2023-05-21,1470.62,623,User_623,Pune,Gold,291,Annapurna Foods Non-Veg,Mexican,4.3,2023,5,May,2,Sunday
8554,2023-06-12,694.76,384,User_384,Pune,Gold,313,Spice Curry House South Indian,Indian,3.9,2023,6,June,2,Monday
8555,2023-10-08,482.63,2954,User_2954,Chennai,Gold,102,Darbar Foods Andhra,Italian,4.9,2023,10,October,4,Sunday
8556,2023-06-07,823.13,2250,User_2250,Pune,Gold,47,Ruchi Cafe Punjabi,Indian,3.4,2023,6,June,2,Wednesday
8557,2023-06-27,940.42,567,User_567,Hyderabad,Gold,175,Sai Biryani Non-Veg,Chinese,4.1,2023,6,June,2,Tuesday
8558,2023-07-16,1381.58,851,User_851,Hyderabad,Gold,334,Darbar Tiffins Family Restaurant,Indian,4.0,2023,7,July,3,Sunday
8559,2023-09-18,1458.8,1600,User_1600,Chennai,Regular,201,Spice Cafe Pure Veg,Mexican,3.4,2023,9,September,3,Monday
8560,2023-05-22,792.79,1400,User_1400,Hyderabad,Gold,480,Ruchi Curry House South Indian,Chinese,4.0,2023,5,May,2,Monday
8561,2023-11-30,719.57,2181,User_2181,Hyderabad,Regular,2,Royal Delights South Indian,Indian,4.1,2023,11,November,4,Thursday
8562,2023-02-17,1222.35,399,User_399,Bangalore,Regular,118,Amma Mess Pure Veg,Mexican,3.8,2023,2,February,1,Friday
8563,2023-04-27,189.97,2358,User_2358,Bangalore,Regular,130,Royal Restaurant South Indian,Indian,4.6,2023,4,April,2,Thursday
8564,2023-08-02,1393.26,990,User_990,Bangalore,Regular,174,Amma Biryani North Indian,Mexican,3.1,2023,8,August,3,Wednesday
8565,2023-10-03,1050.27,1831,User_1831,Hyderabad,Gold,357,Grand Mess Punjabi,Italian,3.8,2023,10,October,4,Tuesday
8566,2023-08-15,205.07,702,User_702,Pune,Regular,13,Taste of Mess Punjabi,Indian,4.6,2023,8,August,3,Tuesday
8567,2023-02-17,314.77,91,User_91,Chennai,Regular,85,Royal Kitchen South Indian,Mexican,4.4,2023,2,February,1,Friday
8568,2023-12-12,356.93,2677,User_2677,Pune,Regular,455,Ruchi Dhaba Pure Veg,Chinese,3.8,2023,12,December,4,Tuesday
8569,2023-08-11,965.11,77,User_77,Pune,Regular,128,Swagath Kitchen South Indian,Indian,4.5,2023,8,August,3,Friday
8570,2023-04-19,1060.85,2096,User_2096,Pune,Regular,433,Sai Mess Multicuisine,Italian,3.2,2023,4,April,2,Wednesday
8571,2023-07-15,678.17,2998,User_2998,Bangalore,Regular,266,Annapurna Delights Multicuisine,Italian,3.9,2023,7,July,3,Saturday
8572,2023-01-08,1490.12,2694,User_2694,Bangalore,Regular,385,Ruchi Mess Multicuisine,Chinese,4.4,2023,1,January,1,Sunday
8573,2023-11-09,305.03,866,User_866,Bangalore,Gold,424,Sai Cafe Family Restaurant,Indian,4.7,2023,11,November,4,Thursday
8574,2023-07-10,240.2,2305,User_2305,Pune,Gold,32,Udupi Eatery North Indian,Italian,3.2,2023,7,July,3,Monday
8575,2023-05-11,1126.65,2469,User_2469,Bangalore,Gold,33,Amma Foods Non-Veg,Italian,4.2,2023,5,May,2,Thursday
8576,2023-04-22,730.8,2312,User_2312,Bangalore,Regular,275,Classic Eatery South Indian,Italian,3.8,2023,4,April,2,Saturday
8577,2023-07-02,1247.24,200,User_200,Hyderabad,Regular,436,Swagath Tiffins Punjabi,Mexican,4.6,2023,7,July,3,Sunday
8578,2023-01-15,579.36,2752,User_2752,Bangalore,Gold,49,Amma Curry House Punjabi,Italian,4.0,2023,1,January,1,Sunday
8579,2023-10-22,1075.18,2874,User_2874,Hyderabad,Regular,173,Darbar Delights South Indian,Chinese,3.7,2023,10,October,4,Sunday
8580,2023-02-02,796.35,2,User_2,Pune,Gold,358,Udupi Cafe North Indian,Indian,5.0,2023,2,February,1,Thursday
8581,2023-04-29,779.15,2678,User_2678,Hyderabad,Regular,247,Hotel Mess Punjabi,Mexican,3.2,2023,4,April,2,Saturday
8582,2023-02-16,347.53,453,User_453,Hyderabad,Regular,138,Classic Mess Punjabi,Indian,4.8,2023,2,February,1,Thursday
8583,2023-10-13,412.2,2557,User_2557,Chennai,Gold,96,Annapurna Biryani Non-Veg,Mexican,4.4,2023,10,October,4,Friday
8584,2023-12-01,887.66,1331,User_1331,Hyderabad,Gold,399,Swagath Cafe Multicuisine,Chinese,3.2,2023,12,December,4,Friday
8585,2023-07-26,1385.96,1694,User_1694,Chennai,Gold,24,Udupi Biryani South Indian,Mexican,3.7,2023,7,July,3,Wednesday
8586,2023-12-29,880.33,1305,User_1305,Chennai,Regular,459,Sai Delights Non-Veg,Italian,4.6,2023,12,December,4,Friday
8587,2023-10-05,1393.14,1708,User_1708,Pune,Regular,331,Spice Biryani Non-Veg,Mexican,3.4,2023,10,October,4,Thursday
8588,2023-06-11,1042.52,1747,User_1747,Hyderabad,Gold,388,Spice Cafe South Indian,Indian,3.9,2023,6,June,2,Sunday
8589,2023-08-30,521.62,949,User_949,Chennai,Regular,273,Swagath Delights Andhra,Indian,3.9,2023,8,August,3,Wednesday
8590,2023-07-10,115.31,2191,User_2191,Pune,Gold,406,Spice Foods Non-Veg,Chinese,4.5,2023,7,July,3,Monday
8591,2023-04-24,671.42,1089,User_1089,Hyderabad,Regular,438,Grand Biryani Pure Veg,Italian,3.2,2023,4,April,2,Monday
8592,2023-11-25,484.24,1705,User_1705,Chennai,Gold,211,Darbar Mess Multicuisine,Chinese,3.1,2023,11,November,4,Saturday
8593,2023-07-18,224.86,747,User_747,Pune,Regular,154,Spice Biryani Multicuisine,Chinese,4.7,2023,7,July,3,Tuesday
8594,2023-11-25,296.87,1016,User_1016,Hyderabad,Gold,466,Sai Cafe South Indian,Italian,4.9,2023,11,November,4,Saturday
8595,2023-04-11,626.82,1634,User_1634,Pune,Gold,316,Darbar Tiffins Andhra,Chinese,4.8,2023,4,April,2,Tuesday
8596,2023-12-14,785.89,1838,User_1838,Bangalore,Regular,140,Royal Tiffins Punjabi,Italian,3.3,2023,12,December,4,Thursday
8597,2023-07-03,418.23,2553,User_2553,Chennai,Gold,257,Sri Kitchen Family Restaurant,Italian,3.4,2023,7,July,3,Monday
8598,2023-11-08,482.59,2349,User_2349,Pune,Regular,171,Ruchi Mess Non-Veg,Mexican,3.6,2023,11,November,4,Wednesday
8599,2023-12-09,1492.32,1093,User_1093,Pune,Regular,153,Annapurna Mess Andhra,Italian,4.7,2023,12,December,4,Saturday
8600,2023-11-23,373.67,2303,User_2303,Pune,Gold,326,Classic Mess Punjabi,Italian,4.8,2023,11,November,4,Thursday
8601,2023-06-14,1105.1,960,User_960,Pune,Gold,146,Swagath Curry House Punjabi,Indian,4.8,2023,6,June,2,Wednesday
8602,2023-04-12,250.78,2661,User_2661,Chennai,Gold,67,Swagath Tiffins Andhra,Mexican,4.1,2023,4,April,2,Wednesday
8603,2023-03-29,967.44,2777,User_2777,Chennai,Gold,187,Royal Kitchen North Indian,Chinese,3.8,2023,3,March,1,Wednesday
8604,2023-02-27,1223.52,956,User_956,Chennai,Gold,14,Taste of Tiffins North Indian,Indian,3.8,2023,2,February,1,Monday
8605,2023-08-19,835.31,170,User_170,Hyderabad,Gold,314,New Eatery Punjabi,Indian,4.1,2023,8,August,3,Saturday
8606,2023-07-13,1454.26,1840,User_1840,Hyderabad,Regular,381,New Delights North Indian,Italian,4.6,2023,7,July,3,Thursday
8607,2023-09-05,925.04,2767,User_2767,Hyderabad,Regular,303,Swagath Foods Andhra,Mexican,3.2,2023,9,September,3,Tuesday
8608,2023-01-03,114.82,1986,User_1986,Bangalore,Regular,357,Grand Mess Punjabi,Italian,3.8,2023,1,January,1,Tuesday
8609,2023-11-08,1110.49,627,User_627,Pune,Regular,362,Grand Mess Multicuisine,Indian,4.1,2023,11,November,4,Wednesday
8610,2023-07-22,828.08,1800,User_1800,Bangalore,Regular,61,Hotel Curry House North Indian,Italian,4.4,2023,7,July,3,Saturday
8611,2023-07-12,952.99,1620,User_1620,Pune,Gold,274,Amma Mess Andhra,Mexican,3.3,2023,7,July,3,Wednesday
8612,2023-03-02,557.57,2899,User_2899,Bangalore,Regular,140,Royal Tiffins Punjabi,Italian,3.3,2023,3,March,1,Thursday
8613,2023-07-30,813.93,2210,User_2210,Bangalore,Regular,351,Spice Dhaba Non-Veg,Mexican,4.2,2023,7,July,3,Sunday
8614,2023-07-06,392.61,1415,User_1415,Bangalore,Regular,398,Royal Tiffins Pure Veg,Indian,3.0,2023,7,July,3,Thursday
8615,2023-03-19,1125.38,26,User_26,Hyderabad,Gold,110,Amma Kitchen South Indian,Mexican,4.2,2023,3,March,1,Sunday
8616,2023-09-22,987.42,168,User_168,Hyderabad,Gold,159,Darbar Dhaba Punjabi,Mexican,4.9,2023,9,September,3,Friday
8617,2023-09-17,1359.72,1877,User_1877,Pune,Regular,211,Darbar Mess Multicuisine,Chinese,3.1,2023,9,September,3,Sunday
8618,2023-08-29,971.28,888,User_888,Hyderabad,Gold,362,Grand Mess Multicuisine,Indian,4.1,2023,8,August,3,Tuesday
8619,2023-12-18,1085.15,1974,User_1974,Pune,Gold,52,Udupi Curry House South Indian,Mexican,4.9,2023,12,December,4,Monday
8620,2023-04-19,909.5,2370,User_2370,Bangalore,Regular,460,New Biryani Andhra,Chinese,4.5,2023,4,April,2,Wednesday
8621,2023-12-07,1225.65,1521,User_1521,Hyderabad,Regular,418,Annapurna Foods Multicuisine,Chinese,3.3,2023,12,December,4,Thursday
8622,2023-03-20,575.86,89,User_89,Chennai,Regular,336,Sai Foods Andhra,Mexican,4.9,2023,3,March,1,Monday
8623,2023-09-20,1317.72,609,User_609,Bangalore,Gold,368,Sri Dhaba Pure Veg,Indian,4.4,2023,9,September,3,Wednesday
8624,2023-05-05,1369.17,1153,User_1153,Hyderabad,Gold,234,Swagath Kitchen North Indian,Chinese,3.7,2023,5,May,2,Friday
8625,2023-01-22,1363.74,1224,User_1224,Hyderabad,Gold,155,Udupi Biryani Family Restaurant,Mexican,3.1,2023,1,January,1,Sunday
8626,2023-09-28,1289.16,1700,User_1700,Hyderabad,Regular,67,Swagath Tiffins Andhra,Mexican,4.1,2023,9,September,3,Thursday
8627,2023-03-04,1028.69,1125,User_1125,Chennai,Gold,386,Sai Cafe Andhra,Italian,4.3,2023,3,March,1,Saturday
8628,2023-06-17,1126.05,837,User_837,Bangalore,Gold,282,Hotel Curry House Chinese,Indian,4.4,2023,6,June,2,Saturday
8629,2023-10-17,1251.61,45,User_45,Hyderabad,Gold,281,Swagath Cafe Non-Veg,Italian,3.8,2023,10,October,4,Tuesday
8630,2023-12-19,1288.6,2748,User_2748,Hyderabad,Regular,232,New Dhaba Family Restaurant,Mexican,4.0,2023,12,December,4,Tuesday
8631,2023-08-09,439.59,1086,User_1086,Bangalore,Gold,476,Royal Curry House Multicuisine,Mexican,3.4,2023,8,August,3,Wednesday
8632,2023-10-05,886.76,2969,User_2969,Hyderabad,Gold,60,Grand Restaurant North Indian,Mexican,3.6,2023,10,October,4,Thursday
8633,2023-05-29,605.26,157,User_157,Bangalore,Gold,161,Annapurna Biryani South Indian,Mexican,3.8,2023,5,May,2,Monday
8634,2023-11-29,656.51,2493,User_2493,Pune,Gold,138,Classic Mess Punjabi,Indian,4.8,2023,11,November,4,Wednesday
8635,2023-01-04,224.58,2843,User_2843,Hyderabad,Gold,310,Spice Cafe Pure Veg,Indian,4.1,2023,1,January,1,Wednesday
8636,2023-05-31,1331.7,2136,User_2136,Hyderabad,Regular,105,Amma Curry House South Indian,Mexican,4.2,2023,5,May,2,Wednesday
8637,2023-09-03,460.52,1066,User_1066,Bangalore,Regular,464,Ruchi Cafe Multicuisine,Italian,3.3,2023,9,September,3,Sunday
8638,2023-02-25,767.27,2021,User_2021,Pune,Gold,340,Ruchi Tiffins Punjabi,Chinese,4.9,2023,2,February,1,Saturday
8639,2023-03-26,1352.03,114,User_114,Bangalore,Gold,421,Ruchi Foods Chinese,Indian,3.0,2023,3,March,1,Sunday
8640,2023-09-15,1085.75,2943,User_2943,Pune,Regular,495,Ruchi Curry House North Indian,Italian,4.5,2023,9,September,3,Friday
8641,2023-07-13,708.11,2261,User_2261,Bangalore,Gold,120,Classic Biryani Multicuisine,Italian,3.2,2023,7,July,3,Thursday
8642,2023-12-18,1060.69,2006,User_2006,Pune,Regular,435,Classic Delights North Indian,Italian,3.1,2023,12,December,4,Monday
8643,2023-03-27,220.87,1518,User_1518,Chennai,Gold,341,Amma Biryani Family Restaurant,Chinese,3.2,2023,3,March,1,Monday
8644,2023-03-13,108.73,1828,User_1828,Chennai,Regular,353,Sai Delights South Indian,Indian,4.8,2023,3,March,1,Monday
8645,2023-03-01,422.05,2724,User_2724,Chennai,Gold,477,Swagath Biryani North Indian,Indian,4.1,2023,3,March,1,Wednesday
8646,2023-01-04,1362.28,267,User_267,Hyderabad,Regular,478,New Tiffins Pure Veg,Chinese,3.1,2023,1,January,1,Wednesday
8647,2023-07-07,988.03,260,User_260,Bangalore,Regular,237,Grand Restaurant South Indian,Italian,4.5,2023,7,July,3,Friday
8648,2023-12-23,443.86,1938,User_1938,Bangalore,Regular,225,Darbar Tiffins Chinese,Italian,4.2,2023,12,December,4,Saturday
8649,2023-03-27,1046.06,2556,User_2556,Chennai,Gold,236,Hotel Eatery Non-Veg,Italian,4.2,2023,3,March,1,Monday
8650,2023-01-28,485.25,1529,User_1529,Bangalore,Regular,422,Sai Curry House South Indian,Mexican,3.0,2023,1,January,1,Saturday
8651,2023-06-27,1374.42,2328,User_2328,Bangalore,Regular,290,Taste of Kitchen Chinese,Chinese,4.9,2023,6,June,2,Tuesday
8652,2023-04-24,955.44,2793,User_2793,Bangalore,Gold,455,Ruchi Dhaba Pure Veg,Chinese,3.8,2023,4,April,2,Monday
8653,2023-12-18,1220.26,1697,User_1697,Bangalore,Regular,245,Classic Biryani North Indian,Mexican,3.5,2023,12,December,4,Monday
